title,ingredients,directions,NER,link,dish type,estimated kcal,estimated servings,llm_est_servings,llm_reason_servings,est. kcal / serving,are servings estimated,tot carbo,tot sugars,tot fiber,tot protein,original_row,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_milk_free,is_tree_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulphite_free,is_lupin_free,is_mollusc_free,is_halal,is_kosher,is_vegan,is_vegetarian,is_mediterranean
Ham And Cheese Roll-Ups,"['33.6 g shredded Cheddar cheese', '54.6 g margarine', '4 (1/8 inch) slices boiled ham (36.8 g)', '1 (3 oz.) pkg. softened cream cheese (28.0 g)', 'Ritz crackers']","['In small bowl combine cheeses and margarine until well blended.', 'Spread 1/4 of mixture on each ham slice.', 'Roll up from short side; chill several hours.']","[""crackers"", ""cheddar cheese"", ""cream cheese"", ""ham"", ""margarine""]",www.cookbooks.com/Recipe-Details.aspx?id=1048137,main,694.1,1.0,1.0,"The recipe uses small quantities of ingredients (ham slices, cheese, margarine, and cream cheese) to create a single roll-up, indicating it's meant for individual consumption.",694.1,True,3.2,1.1,0.0,18.1,356621.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['240.0 g Bisquick baking mix', '120.0 g water', '20.1 g prepared mustard', '170.1 g thinly sliced cooked smoked ham', '108.0 g shredded Swiss cheese', '40.2 g green onions, sliced', '1 small can mushroom pieces, drained (5.4 g)']","['Mix baking mix and water until dough forms.', 'Smooth into ball on cloth covered surface dusted with baking mix.', 'Knead 15 times. Roll into rectangle, 15 x 9-inches.', 'Spread with mustard.', 'Top with remaining ingredients.', 'Roll up tightly, beginning at 15-inch side.', 'Pinch edge into roll (moisten if necessary).', 'Wrap and refrigerate at least 30 minutes but no longer than 24 hours.', 'Heat oven to 400°.', 'Cut into 12 slices.', 'Place on greased and floured cookie sheet (replace filling if necessary).']","[""green onions"", ""swiss cheese"", ""ham"", ""water"", ""bisquick baking mix"", ""mushroom"", ""mustard""]",www.cookbooks.com/Recipe-Details.aspx?id=957746,main,1768.0,3.0,4.0,"The recipe uses 240.0g of Bisquick baking mix, which is commonly associated with serving sizes for 3-4 people, and the final product is cut into 12 slices, suggesting a standard serving size.",589.3,True,173.7,22.3,6.9,75.7,117830.0,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['8 sliced ham (224.0 g)', '226.8 g cream cheese', '8 thinly sliced Swiss cheese slices (224.0 g)', '7.5 g chopped fresh raw spinach', 'curry to taste']","['Mix together first three ingredients.', 'Spread on each ham slice and roll up.', 'Chill.', 'Cut rolls into smaller rolls.']","[""olives"", ""ham"", ""worcestershire sauce"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=759735,main,890.0,2.0,4.0,directions suggest this kind of pan which is fitting for a 3 servings recipe,445.0,True,6.6,13.3,0.2,101.1,268038.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['33.6 g Cheddar cheese, shredded', '85.05 g cream cheese, softened', '54.6 g oleo, softened', '4 (1/8-inch) slices boiled ham (36.8 g)']","['Combine cheese and oleo; blend well.', 'Spread on ham.', 'Roll up and chill several hours.', 'Slice in about 3 1/2 dozen slices. Place on round Ritz crackers.', 'Let stand at room temperature for 20 minutes before serving.']","[""oleo"", ""cheddar cheese"", ""ham"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=371400,main,889.2,1.0,3.0,"Directions suggest rolling up and chilling several hours, then slicing into about 3 1/2 dozen slices, which implies a portion size suitable for 3-4 servings.",889.2,True,2.4,1.1,0.0,18.1,889599.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['80.0 g Pemrose ham', '226.0 g American cheese slices', '85.0 g cream cheese', '4.5 g prepared mustard', '9.9 g grated onion', '30.0 g horseradish spread', 'dash of Tabasco sauce', '67.5 g stuffed olives, chopped', '27.1 g mayonnaise', '0.6 g paprika', 'dash of Worcestershire sauce', 'rye bread']","['Mix cheese, sugar and pineapple.', 'Spread on ham; roll up. Cover with wax paper and chill.', 'Slice and serve.']","[""ham slices"", ""pineapple"", ""confectioners sugar"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=241404,main,1288.9,2.0,3.0,"The recipe involves rolling up a mixture of ham, cheese, and cream cheese, which is commonly done for serving 3 to 4 portions.",644.4,True,35.8,22.5,3.6,67.4,606412.0,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['8 thin slices boiled ham (73.6 g)', '8 thin slices Swiss cheese (224.0 g)', '226.8 g cream cheese, softened', '28.0 g dry onion soup mix', '45.0 g finely chopped ripe olives']","['Mix cream cheese, onion soup mix and ripe olives well.', 'Spread a thin layer of this mixture onto a slice of ham.', 'Top with a slice of cheese and spread a thin layer of mixture on top.', 'Roll lengthwise.', 'Wrap tightly in foil and refrigerate several hours or overnight.', 'Continue process with remaining ham, cheese and mixture.', 'Slice thinly and place on round rye crackers.', 'Serve.']","[""onion soup"", ""swiss cheese"", ""cream cheese"", ""thin"", ""olives""]",www.cookbooks.com/Recipe-Details.aspx?id=247159,main,1875.9,3.0,4.0,"The recipe involves 8 slices of ham and 8 slices of cheese, suggesting a portion size per roll-up. Each roll-up includes layers of cream cheese, onion soup mix, and cheese, indicating it's meant to serve multiple people.",625.3,True,9.3,2.5,2.0,79.4,315661.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Ham And Cheese Roll-Ups,"['80.0 g Pemrose ham', '226.0 g American cheese slices', '85.05 g cream cheese', '4.5 g prepared mustard', '9.9 g grated onion', '30.0 g horseradish spread', 'dash of Tabasco sauce', '67.5 g stuffed olives, chopped', '27.1 g mayonnaise', '0.6 g paprika', 'dash of Worcestershire sauce', 'rye bread']","['Combine cream cheese, mustard, olives, onions, mayonnaise, horseradish spread, paprika, Worcestershire sauce and Tabasco; mix well.', 'Spread on slice of ham.', 'Place a square of cheese on top of cheese mixture.', 'Roll up.', 'Refrigerate overnight.', 'Cut rye bread with small round cutter.', 'Slice ham into 10 slices.', 'Place on top of bread.', 'Freezes well.']","[""horseradish spread"", ""tabasco sauce"", ""onion"", ""worcestershire sauce"", ""cream cheese"", ""ham"", ""rye bread"", ""mayonnaise"", ""paprika"", ""mustard"", ""stuffed olives"", ""american cheese slices""]",www.cookbooks.com/Recipe-Details.aspx?id=224366,main,1289.0,2.0,6.0,"The recipe uses moderate amounts of cheese and ham, which are typically sufficient for 6 servings. The preparation process involves rolling and cutting portions, suggesting a portion size suitable for 6 servings.",644.5,False,32.7,20.3,3.6,63.9,797705.0,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False
Tortilla Roll-Ups,"['300.0 g flour tortillas', '226.8 g cream cheese, softened', '9.9 g grated onion', '28.2 g hot sauce', '29.7 g sour cream', '113.4 g green chilies, chopped', '2 pkg. very thinly sliced smoked ham (optional)']","['Mix together cream cheese, onion, hot sauce, sour cream and chopped chilies.', 'Spread thinly on tortillas; lay ham on top of spread.', 'Roll tortillas up tightly.', 'Chill.', 'When ready to serve, cut into bite size pinwheels.']","[""green chilies"", ""sour cream"", ""very"", ""flour tortillas"", ""onion"", ""cream cheese"", ""hot sauce""]",www.cookbooks.com/Recipe-Details.aspx?id=1007250,main,1513.0,4.0,3.0,"estimated based on the main ingredients such as flour tortillas and cream cheese, which are typically used in portions suitable for 3 to 4 servings",378.2,True,168.7,21.4,12.7,40.3,799234.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Tortilla Roll-Ups,"['4 flour tortillas (196.0 g)', '450.0 g cream cheese', '45.0 g dry ranch dressing mix', '2 green onions, finely chopped (220.0 g)', '74.5 g finely chopped red pepper', '60.0 g finely chopped celery', '3.2 g sliced black olives']","['Mix cream cheese, ranch dressing and onions and spread on tortillas.', 'Layer with red pepper, celery and olives.', 'Roll tortillas up tight, wrap in plastic wrap and refrigerate for several hours or overnight.', 'Slice and serve.']","[""flour tortillas"", ""green onions"", ""red pepper"", ""cream cheese"", ""celery"", ""black olives""]",www.foodgeeks.com/recipes/4002,main,3669.0,4.0,4.0,"The recipe uses 4 flour tortillas, which is typically enough for 4 servings. Additionally, the ingredients list includes quantities that suggest a portion size suitable for 4 people.",917.2,True,151.3,39.6,13.2,47.9,1809867.0,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True
Tortilla Roll-Ups,"['1 (8 count) package 10-inch flour tortillas (49.0 g)', '226.0 g mozzarella cheese', '478.3 g chicken, cooked and cubed', '2 1/2 green onions, chopped (275.0 g)', '113.4 g canchopped green chilies', '301.5 g sour cream', '304.76 g cream of chicken soup']","['Preheat oven to 350 degrees.', 'Mix all ingredients (excluding tortillas and mozzarella cheese) in a large bowl.', 'Divide, saving half to spread over top of casserole.', 'Fill each torilla with mixture and roll into a burrito shape.', 'Then place in a 9x13 lightly greased baking pan.', 'When your pan is full, pour reserved mixture over top.', 'Top casserole with mozzeralla cheese.', 'Bake until bubbly, about 25 minutes.']","[""green chilies"", ""cream of chicken soup"", ""sour cream"", ""flour tortillas"", ""green onions"", ""mozzarella cheese"", ""chicken""]",www.food.com/recipe/tortilla-roll-ups-89131,main,2142.6,4.0,8.0,The recipe yields a 9x13 baking pan which is typically used for serving 8-10 portions. The filling includes ingredients that would be sufficient for 8 servings.,535.6,True,225.6,137.9,11.5,250.4,1909685.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True
Tortilla Roll-Ups,"['226.8 g cream cheese', '226.8 g sour cream', '1 small can chopped green chilies', '4 green onions, chopped (440.0 g)', '3.0 g garlic salt', '300.0 g flour tortillas (12)']","['Mix first five ingredients well.', 'Spread mixture onto flour tortillas and roll them up.', 'Chill.', 'Cut into slices like cinnamon rolls.', 'Great appetizers or party snacks.']","[""green chilies"", ""sour cream"", ""green onions"", ""garlic salt"", ""flour tortillas"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=693727,main,2680.1,4.0,6.0,The recipe yields 6 to 8 servings and uses a moderate amount of ingredients suitable for a group of 6-8 people.,670.0,True,213.3,46.1,18.0,49.1,44560.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Tortilla Roll-Ups,"['453.6 g cream cheese, softened', '453.6 g sour cream', '70.9 g sliced ham', 'jalapeno peppers to taste (3 to 4 forkfuls)', '8 large flour tortillas (576.0 g)']","['Mix all together.', 'Spread on tortillas.', 'Roll up tortilla and slice about 1-inch thick.', 'Serve with hot sauce or salsa.']","[""sour cream"", ""flour tortillas"", ""peppers"", ""ham"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=974736,main,4037.9,7.0,4.0,Tortilla roll-ups typically require multiple tortillas and the ingredients suggest a portion size suitable for 4 servings.,576.8,True,330.6,57.4,20.2,97.9,89064.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Tortilla Roll-Ups,"['226.8 g carton sour cream', '226.8 g pkg. cream cheese', '113.4 g green chilies', 'lemon juice to taste', '1.0 g cumin', '300.0 g flour tortillas', 'picante sauce']","['Combine sour cream, cream cheese, green chilies, lemon juice and cumin.', 'Spread mixture over each tortilla and refrigerate several hours or overnight.', 'Slice into 3/4-inch pieces and serve with picante sauce.']","[""green chilies"", ""cumin"", ""sour cream"", ""lemon juice"", ""flour tortillas"", ""picante sauce"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=694056,main,2497.9,4.0,3.0,"The recipe involves 300 grams of flour tortillas, which usually serve around 3-4 people, and the preparation steps suggest a portion size per person.",624.5,True,176.9,27.4,12.5,45.1,657088.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Tortilla Roll-Ups,"['12 flour tortillas (588.0 g)', '1 large tub soft cream cheese (28.0 g)', '1 small can chopped olives', '1 small can diced chilies', 'garlic powder to taste']","['Mix all ingredients together and chill for at least one hour.', 'Spread on flat flour tortilla and tightly roll.', 'Slice jelly roll style.', 'Serve with salsa.']","[""flour tortillas"", ""cream cheese"", ""chilies"", ""olives"", ""garlic""]",www.cookbooks.com/Recipe-Details.aspx?id=1057382,main,1928.9,3.0,4.0,The recipe uses 12 flour tortillas which is typically enough for 4 servings.,643.0,True,292.0,22.9,20.6,49.9,852753.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Tortilla Roll-Ups,"['4 flour tortillas (196.0 g)', '226.8 g cream cheese', '14.0 g Ranch dip mix', '1/2 small bell pepper (37.0 g)', '25.7 g green chilies (canned)', '256.8 g grated cheese (sharp Cheddar)', '15.0 g cilantro (use fresh, if possible)', 'salsa']","['Soften cream cheese and mix in the Ranch dip packet.', 'Chop bell pepper.', 'Chop cilantro.', 'Spread cream cheese mix on tortilla. Sprinkle chopped bell pepper over cream cheese.', 'Sprinkle green chilies over.', 'Sprinkle grated cheese and cilantro.', 'Roll tortilla and secure with a toothpick.', 'Repeat until all ingredients are used, usually makes 4 Roll-Ups.', 'Wrap each in aluminum foil and chill at least 3 hours.', 'Slice before serving.', 'Serve with salsa.']","[""green chilies"", ""bell pepper"", ""flour tortillas"", ""cilantro"", ""cream cheese"", ""salsa"", ""grated cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=584443,main,1733.3,4.0,4.0,The recipe clearly states 'usually makes 4 Roll-Ups.' This indicates that the intended number of servings is 4.,433.3,False,128.7,15.8,13.9,92.8,489686.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Tortilla Roll-Ups,"['675.0 g bulk sausage', '513.6 g cream-style cottage cheese', '14.2 g flour', '1.0 g oregano', '1.8 g basil', '0.4 g garlic powder', '792.0 g spaghetti sauce', '10 large tortillas (720.0 g)', '169.5 g shredded Mozzarella cheese']","['Brown sausage and drain off fat.', 'Stir in cottage cheese and flour.', 'Add oregano, basil and garlic powder to the spaghetti sauce.', 'Stir in 1/2 cup of the spaghetti sauce into the sausage mixture.', 'Spoon about 1/3 cup meat mixture onto each tortilla; roll up jelly roll style.', 'Place tortillas, seam side down, in a 9 x 13-inch baking pan.', 'Pour remaining spaghetti sauce over tortillas. Bake covered at 375° for 35 to 40 minutes.', 'Uncover; sprinkle Mozzarella cheese atop.', 'Bake 3 minutes or until cheese melts.']","[""oregano"", ""mozzarella cheese"", ""flour"", ""basil"", ""garlic powder"", ""tortillas"", ""spaghetti sauce"", ""sausage"", ""cream-style""]",www.cookbooks.com/Recipe-Details.aspx?id=833938,main,5530.8,9.0,10.0,"Based on the main ingredients and the directions, it seems most fitting to serve this recipe as 10 servings.",614.5,True,859.0,93.7,315.4,254.1,230317.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Tortilla Roll-Ups,"['226.8 g cream cheese, at room temperature', '22.5 g horseradish sauce to taste', '300.0 g tortillas', '1 red onion, chopped (110.0 g)', 'thinly sliced beef (deli-sliced)', '1 1/2 tomatoes, chopped (184.5 g)']","['Mix cream cheese and horseradish together.', 'Spread evenly over tortilla.', 'Put 1 slice of beef on tortilla.', 'Add onion and tomatoes.', 'Roll tightly and cut into 1-inch pieces.', 'Serve with additional horseradish sauce or salsa to dip in.']","[""horseradish sauce"", ""tomatoes"", ""cream cheese"", ""tortillas"", ""beef"", ""red onion""]",www.cookbooks.com/Recipe-Details.aspx?id=872625,main,1770.9,3.0,4.0,The recipe uses 300 grams of tortillas which is typically sufficient for 4 servings.,590.3,True,178.2,29.2,14.6,41.4,291928.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Seafood Soup,"['1 large onions sliced (150.0 g)', '160.8 g green onions with tops, sliced', '3 cloves garlic chopped (9.0 g)', '8.1 g parsley leaves chopped', '1 each sweet red bell peppers seeded, diced (119.0 g)', '732.0 g tomato sauce', '237.6 g white wine dry', '240.0 g water', '0.1 g thyme crushed', '0.1 g rosemary leaves crushed', '6.0 g salt', '0.6 g black pepper', '1 each bay leaves (0.6 g)', '450.0 g crab meat cubed', '450.0 g shrimp', '6 each scallops (51.4 g)']","[""Combine onions and garlic and cook, covered, over low heat until soft, stirring frequently so they don't scorch."", 'Add parsley, bell pepper, tomato sauce, wine, water, thyme, rosemary, salt, pepper and bay leaf and simmer, covered 1 hour.', 'Add crab or white fish, shrimp, scallops or clams and cook, covered, for 8 to 10 minutes or until scallops or clam shells open.', 'Discard any shells that do not open.']","[""scallops"", ""salt"", ""black pepper"", ""scallions"", ""sweet red bell peppers"", ""crab meat"", ""water"", ""rosemary"", ""thyme"", ""bay leaves"", ""onions"", ""parsley"", ""white wine"", ""shrimp"", ""garlic"", ""tomato sauce""]",recipeland.com/recipe/v/seafood-soup-41342,main,1769.1,3.0,4.0,"Based on the ingredients and the cooking process, it is estimated to serve approximately 4 people.",589.7,True,94.7,43.1,18.1,193.3,2000378.0,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True
Seafood Soup,"['225.0 g fresh medium-size shrimp, rinsed and drained', '411.1 g no-salt added tomatoes', '248.1 g no-salt added whole kernel corn', '49.7 g Kikkoman Less Sodium Soy Sauce', '100.0 g dry sherry', '5.1 g lemon juice', '225.0 g bay scallops, rinsed and drained', '8.0 g cornstarch', '1 green onion and top, minced (110.0 g)', 'Dash white pepper']","['Shell and devein shrimp, placing only shells in large saucepan.', 'Rinse shrimp; drain.', 'Pour 3 cups water over shells; bring to boil.', 'Reduce heat; simmer, uncovered, 20 to 25 minutes, or until liquid is reduced in half.', 'Strain liquid; discard shells and return stock to saucepan.', 'Stir in tomatoes, corn, less sodium soy sauce, sherry and lemon juice; cover and bring to boil.', 'Reduce heat; simmer 5 minutes.', 'Add shrimp and scallops; simmer, uncovered, 2 minutes, stirring occasionally to break up tomatoes.', 'Blend cornstarch and 1 Tsbp. water; stir into soup.', 'Bring to boil; cook 1 minute, stirring constantly.', 'Stir in green onion and pepper; serve immediately.']","[""soy sauce"", ""lemon juice"", ""green onion"", ""white pepper"", ""sherry"", ""cornstarch"", ""bay scallops"", ""shrimp"", ""salt""]",www.foodnetwork.com/recipes/seafood-soup.html,main,938.9,2.0,4.0,"Based on the ingredients and the nature of the dish, it seems most fitting to estimate this recipe for 4 servings.",469.4,True,43.8,16.4,7.3,82.5,1694748.0,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True
Tortilla Roll-Ups,"['226.8 g cream cheese', '226.8 g sour cream', '1 small can chopped green chilies', '4 green onions, chopped (440.0 g)', '3.0 g garlic salt', '300.0 g flour tortillas (12)']","['Mix first five ingredients well.', 'Spread mixture onto flour tortillas and roll them up.', 'Chill.', 'Cut into slices like cinnamon rolls.', 'Great appetizers or party snacks.']","[""green chilies"", ""sour cream"", ""green onions"", ""garlic salt"", ""flour tortillas"", ""cream cheese""]",www.cookbooks.com/Recipe-Details.aspx?id=693727,main,2341.1,4.0,6.0,The recipe yields 6 to 8 servings and uses a moderate amount of ingredients suitable for a group of 6-8 people.,585.3,True,213.3,46.1,18.0,49.1,44560.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Trout Amandine,"['54.7 g butter', '47.5 g blanched slivered almond', '4.5 g salt, divided', '15.2 g fresh lemon juice', '120.6 g all-purpose flour', '1.1 g pepper', '0.1 g chopped fresh thyme', '166.0 g vegetable oil', '6 bass fillets (954.0 g)', 'milk', '2.0 g chopped fresh parsley']","['Melt butter in a saucepan over medium heat.', 'Saute almonds in butter until golden.', 'Add 1/4 teaspoons salt and lemon juice; remove from heat. Set aside.', 'Combine remaining 1/2 teaspoons salt, flour, pepper, and thyme.', 'Heat oil in a large skillet over medium-high heat.', 'Dip fillets in milk; dredge in flour mixture.', 'Fry fillets, 2 at a time until browned on both sides; drain in paper towels.', 'Remove to a serving dish; drizzle with almond butter sauce, and sprinkle with parsley.']","[""blanched slivered almond"", ""all-purpose flour"", ""pepper"", ""lemon juice"", ""thyme"", ""vegetable oil"", ""parsley"", ""milk"", ""trout"", ""butter"", ""salt""]",www.food.com/recipe/trout-amandine-208618,main,3505.4,6.0,2.0,"Given the quantity of fish and the preparation method, it seems reasonable to assume this recipe serves around 2-3 people.",584.2,True,102.8,3.0,8.4,192.1,1165939.0,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True
Corn Pancakes,"['141.0 g frozen corn kernels', '3 egg whites lrgs (150.0 g)', '237.1 g tofu Soft', '115.0 g all purpose flour Unbleached', '1.0 g chopped parsley', '4.4 g baking powder', '6.0 g salt', '2.3 g black pepper']","['Set aside 1/2 cup corn kernels.', 'In a food processor or blender, blend remaining 1 cup corn with 1 egg white, tofu, flour, parsley, baking power, salt and pepper until smooth, stopping once to scrape down the sides of the container.', 'Transfer mixture to a bowl and stir in reserved whole corn.', 'In another bowl, beat the remaining 2 egg whites to soft, moist peaks that droop slightly when the beater is lifted (just a couple of minutes).', 'Scoop the egg whites onto the corn batter and fold them in gently with a rubber spatula.', 'Preheat oven to low.', 'Spray a nonstick skillet lightly with a nonstick spray and place over moderate heat.', 'When the skillet is hot enough to make the batter sizzle, make pancakes, using 1/4 cup batter per cake.', 'Cook until browned on the bottom, 2-3 minutes, then turn and cook until cakes are golden brown on the other side, about 2 more minutes.', 'Transfer to a platter and keep warm in oven.', 'Continue until all batter is used.']","[""corn"", ""baking powder"", ""black pepper"", ""lite"", ""egg whites"", ""parsley"", ""flour unbleached"", ""salt""]",www.yummly.com/recipe/Corn-Pancakes-1653521,main,861.7,1.0,4.0,"The primary ingredient is the corn, which is typically consumed in a portion size suitable for 4 to 6 servings. The batter is cooked into individual portions, suggesting a portion size that could serve multiple people.",861.7,True,142.6,16.1,9.4,153.9,1606055.0,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True
Corn Pancakes,"['314.0 g finely ground cornmeal, preferably organic', '80.4 g all-purpose flour', '21.7 g baking soda', '3.0 g coarse salt', '13.3 g sugar', '54.7 g (1/2 stick) unsalted butter, cut into small pieces', '494.4 g buttermilk', '92.7 g milk', 'oil for coating pan']","['Preheat the oven to 250 degrees.', 'In a bowl, combine the cornmeal, flour, baking soda, salt, sugar and butter.', 'Blend together with your fingertips or a pastry blender until the consistency of a coarse meal.', 'Pour in the buttermilk and stir just until the dry ingredients are evenly moistened.', 'Add just enough milk to form a thin pancake batter, stirring gently to combine.', 'Heat the griddle or large castiron skillet over medium heat and lightly coat with butter or oil.', 'Ladle on about 1/4 cup of batter for each pancake and cook until bubbles form on the surface of each pancake and the bottom is golden brown.', 'Flip and cook on the second side until golden, about 1 minute.', 'Transfer to a paper towellined baking sheet and keep warm in the oven while you cook the rest of the pancakes.', 'Served hot, topped with Maple Fruit Compote.']","[""buttermilk"", ""coarse salt"", ""sugar"", ""baking soda"", ""all-purpose"", ""ground cornmeal"", ""milk"", ""butter"", ""unsalted butter""]",www.foodnetwork.com/recipes/corn-pancakes-recipe.html,main,2127.1,4.0,4.0,estimated based on the typical portion size for pancakes and the quantities of the main ingredients,531.8,True,596.3,311.1,31.7,216.6,1830377.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Apple Crumble Pie,"['170.1 g refrigerated pie crusts, brushed with', '1 egg white, slightly beaten (50.0 g)', '595.4 g apple pie filling', '57.5 g flour', '54.0 g sugar', '4.1 g ground cinnamon', '54.6 g margarine', '81.8 g chopped pecans']","['Bake pie crust at 375 for 5 minutes; cool.', 'Pour apple pie filling into shell.', 'Mix flour,sugar and cinnamon in small bowl.', 'Add in margarine until mixture resembles coarse crumbs; stir in pecans.', 'Sprinkle over pie filling.', 'Bake at 375 for 25-30 minutes, or until topping is golden brown.', 'Serve sprinkled with powdered sugar.']","[""egg"", ""sugar"", ""pecans"", ""apple pie filling"", ""flour"", ""margarine"", ""ground cinnamon""]",www.food.com/recipe/apple-crumble-pie-95408,main,2633.3,4.0,3.0,"The recipe uses a single pie crust, a substantial amount of apple pie filling, and a generous topping. Given the cooking time and the typical serving size, it is estimated to serve around 3 to 4 people.",658.3,True,360.2,143.1,17.5,67.1,2060176.0,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True
Apple Crumble Pie,"['crumble topping', '47.2 g butter chilled', '57.5 g flour', '1.4 g ground cinnamon', '1.1 g ground nutmeg', '40.8 g rolled oats', '120.0 g chopped nuts mixed', '108.0 g sugar', 'pie', '76.7 g flour sifted', '188.6 g butter chilled, chopped', '13.3 g sugar', '4 apples peeled, cored and stewed (800.0 g)', 'ice cream, to serve']","['Preheat oven to 400°F. For the pastry, combine flour and butter in a large bowl. Rub in well using fingertips until the mixture resembles fine breadcrumbs. Stir in the sugar, then add enough water to bring the dough together. Knead into a ball, wrap in cling wrap and chill 20 mins. Roll out between 2 sheets of parchment paper until 1 inch thick. Ease into a 10 inch pie pan. Trim the excess pastry and chill 10 mins.', 'Place pan on a baking sheet. Line pastry with parchment paper and fill with dry beans. Bake 10 mins, then remove paper and beans and bake 5 more mins. Cool on a wire rack. Reduce oven temperature to 350°F.', 'To make the crumble topping, rub the butter and flour together with your fingers until the mixture resembles breadcrumbs. Stir in the spices, oats, nuts and sugar. Add 3 tbsp cold water and mix gently.', 'To assemble, fill pastry with the stewed apples, leaving a bit of space at the top Spoon on the crumble topping, then place the dish on a baking sheet and bake 30 mins, or until the crumble is browned. Serve warm or hot with whipped cream or ice cream, if using.']","[""nuts mixed"", ""sugar"", ""rolled oats"", ""ground nutmeg"", ""pie"", ""flour"", ""whipped cream"", ""apples"", ""crumble topping"", ""ground cinnamon"", ""butter""]",www.yummly.com/recipe/Apple-Crumble-Pie-1403842,main,3942.3,7.0,2.0,"The recipe includes a pastry for a single pie and a crumble topping for the same pie, suggesting a single serving. Additionally, the apples are stewed and presumably divided among the servings, supporting the idea of multiple servings. Given the quantities of ingredients and the nature of the dish, it is reasonable to assume that this recipe could serve approximately 2 to 3 people.",563.2,True,394.0,231.0,26.2,44.7,1638750.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Italian Pork Chops,"['878.4 g of crushed saltine crackers', '200.0 g of grated parmesan cheese', '14.5 g italian seasoning', '18.9 g garlic powder, more if you like', '218.6 g of melted butter, margarine also works', '6 pork chops (1194.0 g)']","['Preheat oven to 425 degrees.', 'In a medium bowl combine crushed saltines,parmesan cheese,Italian seasoning and garlic powder,mix well together.', 'Dip chops in melted butter and then dredge in cracker mixture coating all sides', 'Place chops in a 9x13 inch baking dish.', 'Bake at 425 degrees for 30-40 min or until internal temperature reaches 160 degrees.']","[""saltine crackers"", ""italian seasoning"", ""parmesan cheese"", ""pork chops"", ""garlic"", ""butter""]",www.food.com/recipe/italian-pork-chops-318001,main,4487.7,7.0,6.0,"The recipe specifies cooking for 6 pork chops and the ingredients suggest a portion size for 6 people, hence the estimated number of servings is 6.",641.1,True,69.0,2.0,0.4,307.1,2132260.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
